	sen_prob	wrong_prob	sen_nll	wrong_nll	delta
302	[-1.4639158248901367, -16.447216033935547, -9.101064682006836, -6.851315975189209, -0.6088571548461914, -10.377056121826172]	[-1.4639158248901367, -16.447216033935547, -9.101064682006836, -12.225696563720703, -0.8065729141235352, -10.424756050109863]	44.849422454833984	50.46921920776367	5.6197967529296875
303	[-1.0905179977416992, -16.30353355407715, -12.411259651184082, -1.5483083724975586, -4.566188812255859, -10.949317932128906]	[-1.0905179977416992, -16.30353355407715, -12.411259651184082, -6.566680431365967, -3.501781463623047, -10.834129333496094]	46.8691291809082	50.70790100097656	3.8387718200683594
304	[-1.1912860870361328, -17.644041061401367, -11.084138870239258, -3.7019662857055664, -0.550567626953125, -10.128766059875488]	[-1.1912860870361328, -17.644041061401367, -11.084138870239258, -6.06894063949585, -0.4380331039428711, -9.372596740722656]	44.30076599121094	45.799034118652344	1.4982681274414062
305	[-1.2526178359985352, -17.71237564086914, -11.264817237854004, -1.0635347366333008, -0.4212074279785156, -12.670090675354004]	[-1.2526178359985352, -17.71237564086914, -11.264817237854004, -10.659204483032227, -3.23685359954834, -0.136199951171875, -12.53305435180664]	44.384639739990234	56.79512023925781	12.410480499267578
306	[-1.5049314498901367, -16.561893463134766, -10.960772514343262, -2.309659004211426, -1.681936264038086, -10.853147506713867]	[-1.5049314498901367, -16.561893463134766, -10.960772514343262, -4.719155311584473, -0.3902864456176758, -10.374505996704102]	43.87234115600586	44.51154327392578	0.6392021179199219
307	[-1.782069206237793, -16.494157791137695, -11.430729866027832, -1.0033140182495117, -0.34174156188964844, -11.18750286102295]	[-1.782069206237793, -16.494157791137695, -11.430729866027832, -12.914678573608398, -4.796219348907471, -0.08887100219726562, -10.4990816116333]	42.23951721191406	58.00580596923828	15.766288757324219
308	[-0.6235208511352539, -16.71657371520996, -8.897279739379883, -1.7968101501464844, -0.17241477966308594, -10.826849937438965]	[-0.6235208511352539, -16.71657371520996, -8.897279739379883, -9.022359848022461, -5.757813453674316, -0.45491886138916016, -9.738859176635742]	39.033451080322266	51.211326599121094	12.177875518798828
309	[-1.6877946853637695, -16.290979385375977, -10.772168159484863, -6.2010626792907715, -0.6917400360107422, -12.215825080871582]	[-1.6877946853637695, -16.290979385375977, -10.772168159484863, -11.46237564086914, -0.6988096237182617, -11.741991996765137]	47.85956954956055	52.654117584228516	4.794548034667969
310	[-1.2327461242675781, -16.56085777282715, -10.204366683959961, -0.10536861419677734, -2.2876338958740234, -10.805910110473633]	[-1.2327461242675781, -16.56085777282715, -10.204366683959961, -11.909883499145508, -5.754596710205078, -1.5700302124023438, -11.306575775146484]	41.19688415527344	58.53905487060547	17.34217071533203
311	[-1.1749725341796875, -16.922603607177734, -13.456069946289062, -0.4394397735595703, -1.7991104125976562, -10.909978866577148]	[-1.3060302734375, -17.493282318115234, -13.617081642150879, -11.907382011413574, -5.602788925170898, -0.18067169189453125, -12.338472366333008]	44.702171325683594	62.445709228515625	17.74353790283203
312	[-0.5482378005981445, -16.69762420654297, -10.050146102905273, -1.5707788467407227, -0.3338508605957031, -12.477575302124023]	[-0.5482378005981445, -16.69762420654297, -10.050146102905273, -4.885043144226074, -2.602649688720703, -0.1886157989501953, -11.603975296020508]	41.67821502685547	46.576290130615234	4.898075103759766
313	[-1.5222101211547852, -17.24506187438965, -11.230514526367188, -0.8591938018798828, -0.8115386962890625, -12.74553394317627]	[-1.5222101211547852, -17.24506187438965, -11.230514526367188, -11.929478645324707, -2.793074607849121, -0.15987777709960938, -12.268742561340332]	44.41405487060547	57.14896011352539	12.734905242919922
314	[-1.9130802154541016, -16.091407775878906, -9.624173164367676, -1.1311283111572266, -0.4816608428955078, -8.379053115844727]	[-1.9130802154541016, -16.091407775878906, -9.624173164367676, -9.643388748168945, -4.681899547576904, -0.33055973052978516, -8.886013984680176]	37.620506286621094	51.17052459716797	13.550018310546875
315	[-0.7018241882324219, -17.019075393676758, -6.000410079956055, -2.177997589111328, -0.2847766876220703, -13.225775718688965]	[-0.7018241882324219, -17.019075393676758, -6.000410079956055, -7.782742500305176, -0.20121192932128906, -13.045368194580078]	39.40986251831055	44.75062942504883	5.340766906738281
316	[-1.419785499572754, -16.6014461517334, -10.607915878295898, -6.328643798828125, -2.4031982421875, -11.38188362121582]	[-1.419785499572754, -16.6014461517334, -10.607915878295898, -10.760106086730957, -2.006692886352539, -11.442974090576172]	48.74287414550781	52.83891677856445	4.096042633056641
317	[-1.3682327270507812, -16.518701553344727, -12.121438026428223, -0.46898937225341797, -0.24871444702148438, -12.495737075805664]	[-1.3682327270507812, -16.518701553344727, -12.121438026428223, -10.408876419067383, -1.469038963317871, -0.2290058135986328, -12.446950912475586]	43.2218132019043	54.56224060058594	11.34042739868164
318	[-1.5932273864746094, -17.02889633178711, -11.08979606628418, -1.6874818801879883, -0.7458629608154297, -11.870767593383789]	[-1.5932273864746094, -17.02889633178711, -11.08979606628418, -9.692708015441895, -4.564863681793213, -0.7174720764160156, -11.686199188232422]	44.01603317260742	56.373165130615234	12.357131958007812
319	[-1.491215705871582, -17.423330307006836, -13.176761627197266, -1.5195636749267578, -1.3677253723144531, -11.498111724853516]	[-1.4438714981079102, -16.78134536743164, -12.451435089111328, -12.912806510925293, -1.6416406631469727, -0.03691291809082031, -11.26610279083252]	46.476707458496094	56.534114837646484	10.05740737915039
320	[-0.9801797866821289, -16.443164825439453, -13.060598373413086, -2.8914594650268555, -2.6329727172851562, -10.736985206604004]	[-0.9801797866821289, -16.443164825439453, -13.060598373413086, -8.327116966247559, -2.051267623901367, -10.705631256103516]	46.745361328125	51.567962646484375	4.822601318359375
321	[-0.7203712463378906, -16.713285446166992, -8.197057723999023, -3.9661264419555664, -0.8962059020996094, -11.081230163574219]	[-0.7203712463378906, -16.713285446166992, -8.197057723999023, -8.987066268920898, -8.518192291259766, -1.0000371932983398, -10.443552017211914]	41.574275970458984	54.579566955566406	13.005290985107422
322	[-2.20706844329834, -16.939640045166016, -10.06057357788086, -0.7410993576049805, -2.870706558227539, -11.07789421081543]	[-2.20706844329834, -16.939640045166016, -10.06057357788086, -11.201520919799805, -5.7015790939331055, -0.401824951171875, -10.668563842773438]	43.8969841003418	57.18077087402344	13.28378677368164
323	[-1.5798301696777344, -17.287511825561523, -9.90600299835205, -0.38494873046875, -1.736642837524414, -12.388689994812012]	[-1.5798301696777344, -17.287511825561523, -9.90600299835205, -9.715493202209473, -3.7664318084716797, -1.023733139038086, -12.832324028015137]	43.283626556396484	56.111324310302734	12.82769775390625
324	[-2.565011978149414, -16.634050369262695, -12.45376968383789, -0.8619089126586914, -0.81689453125, -11.01050090789795]	[-2.565011978149414, -16.634050369262695, -12.45376968383789, -9.950820922851562, -3.8928489685058594, -0.23179244995117188, -10.821207046508789]	44.34213638305664	56.549503326416016	12.207366943359375
325	[-1.2297353744506836, -17.318557739257812, -12.15003776550293, -1.609659194946289, -0.09143638610839844, -11.888201713562012]	[-1.2297353744506836, -17.318557739257812, -12.15003776550293, -10.581656455993652, -4.886447429656982, -0.05156517028808594, -11.386695861816406]	44.287628173828125	57.604698181152344	13.317070007324219
326	[-0.6039485931396484, -17.232202529907227, -12.989852905273438, -1.051666259765625, -0.49112510681152344, -11.882795333862305]	[-0.6039485931396484, -17.232202529907227, -12.989852905273438, -11.163287162780762, -4.364373207092285, -0.29873180389404297, -12.190743446350098]	44.251590728759766	58.843143463134766	14.591552734375
327	[-1.5008955001831055, -16.558229446411133, -14.117401123046875, -0.40116405487060547, -1.1170692443847656, -12.36722183227539]	[-1.5008955001831055, -16.558229446411133, -14.117401123046875, -12.884016990661621, -3.3707284927368164, -0.3773326873779297, -12.279178619384766]	46.061981201171875	61.08778381347656	15.025802612304688
328	[-0.4453725814819336, -16.46843147277832, -12.964545249938965, -1.8429670333862305, -0.04554939270019531, -11.162463188171387]	[-0.4453725814819336, -16.46843147277832, -12.964545249938965, -10.491399765014648, -6.445764541625977, -0.2518444061279297, -10.71929931640625]	42.92932891845703	57.786659240722656	14.857330322265625
329	[-1.0047664642333984, -17.886425018310547, -11.238960266113281, -0.5939731597900391, -0.5314159393310547, -12.674775123596191]	[-1.0047664642333984, -17.886425018310547, -11.238960266113281, -10.653474807739258, -1.0040712356567383, -0.19715499877929688, -11.370522499084473]	43.93031311035156	53.355377197265625	9.425064086914062
330	[-0.5517511367797852, -16.34446144104004, -9.982636451721191, -2.2906789779663086, -0.10733222961425781, -11.061018943786621]	[-0.5517511367797852, -16.34446144104004, -9.982636451721191, -9.255017280578613, -2.8712472915649414, -0.018154144287109375, -11.430741310119629]	40.3378791809082	50.45400619506836	10.116127014160156
331	[-2.0079898834228516, -15.481444358825684, -11.013513565063477, -0.21693038940429688, -4.074932098388672, -10.322626113891602]	[-2.0079898834228516, -15.481444358825684, -11.013513565063477, -12.010923385620117, -2.7413883209228516, -0.6598148345947266, -12.074325561523438]	43.117435455322266	55.989402770996094	12.871967315673828
332	[-2.939114570617676, -17.102785110473633, -11.926726341247559, -3.7845640182495117, -4.44838809967041, -11.286622047424316]	[-2.939114570617676, -17.102785110473633, -11.926726341247559, -8.42239761352539, -3.0048656463623047, -11.186923027038574]	51.48820114135742	54.58281326293945	3.0946121215820312
333	[-0.6827106475830078, -16.196455001831055, -10.652320861816406, -0.6939964294433594, -0.32525062561035156, -14.140596389770508]	[-0.6827106475830078, -16.196455001831055, -10.652320861816406, -9.002668380737305, -4.369100570678711, -0.16458511352539062, -13.40262222290039]	42.69132995605469	54.47046661376953	11.779136657714844
334	[-1.5776033401489258, -15.94563102722168, -11.620116233825684, -0.6322593688964844, -0.1885967254638672, -10.160815238952637]	[-1.5776033401489258, -15.94563102722168, -11.620116233825684, -7.936604976654053, -5.08793830871582, -0.11612701416015625, -11.144492149353027]	40.125022888183594	53.42851257324219	13.303489685058594
335	[-0.8842697143554688, -16.922338485717773, -10.553173065185547, -2.3398542404174805, -0.3027305603027344, -10.283414840698242]	[-0.8842697143554688, -16.922338485717773, -10.553173065185547, -11.141722679138184, -5.698307037353516, -0.3805389404296875, -9.29685115814209]	41.28578186035156	54.877201080322266	13.591419219970703
336	[-1.327047348022461, -16.7176513671875, -9.81723403930664, -1.8600692749023438, -0.3863716125488281, -12.139262199401855]	[-1.327047348022461, -16.7176513671875, -9.81723403930664, -9.25561809539795, -5.399606704711914, -0.4995841979980469, -11.174798011779785]	42.24763488769531	54.1915397644043	11.943904876708984
337	[-1.2064924240112305, -17.01666259765625, -10.063071250915527, -1.7474393844604492, -1.9919404983520508, -9.647329330444336]	[-1.2064924240112305, -17.01666259765625, -10.063071250915527, -12.186676025390625, -4.736382484436035, -0.588226318359375, -11.15654182434082]	41.672935485839844	56.95405578613281	15.281120300292969
338	[-0.3301210403442383, -17.59498405456543, -10.652485847473145, -1.9549140930175781, -0.15129852294921875, -12.015216827392578]	[-0.3301210403442383, -17.59498405456543, -10.652485847473145, -10.14996337890625, -3.4216718673706055, -0.27964115142822266, -12.151314735412598]	42.69902038574219	54.58018112182617	11.881160736083984
339	[-0.4480457305908203, -17.059263229370117, -7.788846015930176, -1.9659576416015625, -1.9030284881591797, -10.26281452178955]	[-0.4480457305908203, -17.059263229370117, -7.788846015930176, -10.487167358398438, -3.9728689193725586, -0.3989906311035156, -10.523098945617676]	39.427955627441406	50.678279876708984	11.250324249267578
340	[-1.1086177825927734, -16.650924682617188, -10.082557678222656, -2.737189292907715, -1.3426265716552734, -10.915359497070312]	[-1.1086177825927734, -16.650924682617188, -10.082557678222656, -9.353863716125488, -4.078534126281738, -0.7129478454589844, -9.37666130065918]	42.837276458740234	51.364105224609375	8.52682876586914
341	[-1.3248119354248047, -15.871593475341797, -12.184603691101074, -2.385467529296875, -0.6753368377685547, -11.587217330932617]	[-1.3248119354248047, -15.871593475341797, -12.184603691101074, -10.183406829833984, -4.62542724609375, -0.3321514129638672, -10.81249713897705]	44.029029846191406	55.33449172973633	11.305461883544922
342	[-1.3458633422851562, -16.243438720703125, -10.924164772033691, -0.3092689514160156, -0.5674877166748047, -10.85939884185791]	[-1.3458633422851562, -16.243438720703125, -10.924164772033691, -10.72403335571289, -2.8537158966064453, -0.4474906921386719, -10.781693458557129]	40.2496223449707	53.32040023803711	13.070777893066406
343	[-2.294107437133789, -16.204971313476562, -10.215145111083984, -1.1264963150024414, -2.6328067779541016, -12.165599822998047]	[-2.294107437133789, -16.204971313476562, -10.215145111083984, -10.038381576538086, -5.374074935913086, -0.8363380432128906, -12.124119758605957]	44.63912582397461	57.087135314941406	12.448009490966797
344	[-0.4788951873779297, -16.33786964416504, -8.816069602966309, -1.4312715530395508, -2.3899803161621094, -12.41817855834961]	[-0.4788951873779297, -16.33786964416504, -8.816069602966309, -4.960218906402588, -1.385148048400879, -3.643983840942383, -11.383349418640137]	41.87226486206055	47.00553894042969	5.133274078369141
345	[-1.2019500732421875, -15.205648422241211, -10.457367897033691, -1.7838354110717773, -0.8754081726074219, -11.682271957397461]	[-1.2019500732421875, -15.205648422241211, -10.457367897033691, -10.115574836730957, -4.608519554138184, -1.1619997024536133, -11.543781280517578]	41.20648193359375	54.29484176635742	13.088359832763672
346	[-1.845693588256836, -17.493759155273438, -10.620491027832031, -0.8587818145751953, -1.8359489440917969, -12.399003982543945]	[-1.845693588256836, -17.493759155273438, -10.620491027832031, -11.017040252685547, -3.7924723625183105, -1.4567298889160156, -12.276090621948242]	45.053680419921875	58.50227737426758	13.448596954345703
347	[-1.176163673400879, -16.77889633178711, -13.639694213867188, -0.4561424255371094, -0.021364212036132812, -14.027205467224121]	[-1.176163673400879, -16.77889633178711, -13.639694213867188, -11.724851608276367, -0.8796501159667969, -0.3871021270751953, -13.853781700134277]	46.09946823120117	58.44013977050781	12.34067153930664
